item.id|job|like.feat|dislike.feat|like.all|dislike.all|odd.ratio
828|administrator|0|1|7|27|3.0
828|educator|0|1|7|27|3.0
828|engineer|0|1|7|27|3.0
828|entertainment|0|1|7|27|3.0
828|executive|1|3|7|27|1.2857142857142858
828|none|1|0|7|27|4.142857142857142
828|other|0|2|7|27|1.5
828|programmer|1|1|7|27|3.857142857142857
828|student|4|13|7|27|1.1868131868131868
828|technician|0|2|7|27|1.5
828|writer|0|2|7|27|1.5
829|educator|0|1|0|1|0.5
830|administrator|0|2|16|75|2.083333333333333
830|artist|0|1|16|75|4.166666666666666
830|educator|0|7|16|75|0.5952380952380952
830|engineer|0|8|16|75|0.5208333333333333
830|entertainment|1|3|16|75|1.5625
830|executive|1|4|16|75|1.171875
830|healthcare|1|2|16|75|2.34375
830|librarian|1|1|16|75|4.6875
830|marketing|0|2|16|75|2.083333333333333
830|none|1|1|16|75|4.6875
830|other|2|6|16|75|1.5625
830|programmer|2|6|16|75|1.5625
830|retired|0|1|16|75|4.166666666666666
830|salesman|0|1|16|75|4.166666666666666
830|scientist|0|3|16|75|1.3888888888888888
830|student|7|19|16|75|1.726973684210526
830|technician|0|4|16|75|1.0416666666666665
830|writer|0|4|16|75|1.0416666666666665
831|administrator|1|0|3|19|7.0
831|educator|1|2|3|19|3.1666666666666665
831|engineer|0|3|3|19|1.2666666666666668
831|executive|0|2|3|19|1.9000000000000001
831|healthcare|0|1|3|19|3.8000000000000003
831|marketing|0|1|3|19|3.8000000000000003
831|other|0|2|3|19|1.9000000000000001
831|programmer|0|2|3|19|1.9000000000000001
831|retired|0|1|3|19|3.8000000000000003
831|student|0|5|3|19|0.7600000000000001
831|writer|1|0|3|19|7.0
832|administrator|1|1|24|25|1.0416666666666665
832|educator|0|1|24|25|0.9615384615384616
832|engineer|2|2|24|25|1.0416666666666665
832|entertainment|1|1|24|25|1.0416666666666665
832|executive|1|1|24|25|1.0416666666666665
832|none|2|0|24|25|2.25
832|other|2|5|24|25|0.41666666666666663
832|programmer|4|3|24|25|1.3888888888888888
832|salesman|0|1|24|25|0.9615384615384616
832|student|11|7|24|25|1.6369047619047616
832|technician|0|3|24|25|0.32051282051282054
833|administrator|0|2|4|21|1.75
833|artist|0|1|4|21|3.5
833|educator|0|1|4|21|3.5
833|engineer|1|0|4|21|5.75
833|entertainment|1|1|4|21|5.25
833|executive|0|1|4|21|3.5
833|none|0|1|4|21|3.5
833|other|0|1|4|21|3.5
833|programmer|0|3|4|21|1.1666666666666667
833|retired|0|1|4|21|3.5
833|student|2|6|4|21|1.75
833|writer|0|3|4|21|1.1666666666666667
834|administrator|1|0|8|7|1.125
834|educator|1|2|8|7|0.4375
834|healthcare|1|0|8|7|1.125
834|librarian|1|0|8|7|1.125
834|other|1|3|8|7|0.2916666666666667
834|retired|0|1|8|7|0.7000000000000001
834|technician|1|0|8|7|1.125
834|writer|2|1|8|7|1.75
835|administrator|3|0|16|10|2.25
835|artist|1|0|16|10|0.75
835|educator|4|3|16|10|0.8333333333333334
835|entertainment|0|1|16|10|0.5555555555555555
835|executive|0|1|16|10|0.5555555555555555
835|lawyer|1|0|16|10|0.75
835|librarian|1|0|16|10|0.75
835|other|1|3|16|10|0.20833333333333334
835|programmer|2|0|16|10|1.5
835|retired|1|1|16|10|0.625
835|student|1|0|16|10|0.75
835|writer|1|1|16|10|0.625
836|administrator|4|0|18|7|2.0
836|educator|3|2|18|7|0.5833333333333334
836|engineer|1|1|18|7|0.3888888888888889
836|lawyer|1|0|18|7|0.5
836|librarian|0|1|18|7|0.35000000000000003
836|marketing|1|0|18|7|0.5
836|other|5|2|18|7|0.9722222222222223
836|programmer|1|0|18|7|0.5
836|retired|0|1|18|7|0.35000000000000003
836|student|1|0|18|7|0.5
836|writer|1|0|18|7|0.5
837|educator|0|1|1|3|1.0
837|marketing|1|0|1|3|5.0
837|other|0|1|1|3|1.0
837|programmer|0|1|1|3|1.0
838|educator|0|1|2|2|0.5
838|student|1|0|2|2|2.0
838|writer|1|1|2|2|1.0
839|administrator|0|2|16|37|1.0277777777777777
839|artist|0|1|16|37|2.0555555555555554
839|educator|0|2|16|37|1.0277777777777777
839|engineer|2|5|16|37|0.9249999999999999
839|entertainment|0|1|16|37|2.0555555555555554
839|executive|1|1|16|37|2.3125
839|healthcare|0|1|16|37|2.0555555555555554
839|librarian|1|0|16|37|2.4375
839|marketing|1|1|16|37|2.3125
839|other|0|3|16|37|0.6851851851851851
839|programmer|1|3|16|37|0.7708333333333333
839|salesman|1|0|16|37|2.4375
839|student|8|11|16|37|1.6818181818181817
839|technician|0|2|16|37|1.0277777777777777
839|writer|1|4|16|37|0.578125
840|administrator|2|0|13|35|5.6923076923076925
840|educator|1|3|13|35|0.8974358974358975
840|engineer|2|4|13|35|1.3461538461538463
840|entertainment|0|2|13|35|1.1666666666666667
840|executive|1|2|13|35|1.3461538461538463
840|marketing|0|2|13|35|1.1666666666666667
840|none|0|1|13|35|2.3333333333333335
840|other|1|3|13|35|0.8974358974358975
840|programmer|1|4|13|35|0.6730769230769231
840|salesman|1|0|13|35|2.8461538461538463
840|scientist|0|1|13|35|2.3333333333333335
840|student|2|12|13|35|0.44871794871794873
840|technician|1|1|13|35|2.6923076923076925
840|writer|1|0|13|35|2.8461538461538463
841|administrator|0|2|12|15|0.5357142857142857
841|artist|0|1|12|15|1.0714285714285714
841|educator|1|3|12|15|0.41666666666666663
841|executive|1|0|12|15|1.4166666666666665
841|healthcare|3|0|12|15|4.25
841|other|2|3|12|15|0.8333333333333333
841|programmer|1|0|12|15|1.4166666666666665
841|retired|1|2|12|15|0.625
841|student|3|4|12|15|0.9375
842|administrator|1|1|9|21|2.3333333333333335
842|educator|2|1|9|21|4.666666666666667
842|engineer|0|2|9|21|0.9545454545454546
842|healthcare|0|2|9|21|0.9545454545454546
842|librarian|0|1|9|21|1.9090909090909092
842|marketing|0|1|9|21|1.9090909090909092
842|other|2|2|9|21|2.3333333333333335
842|programmer|2|1|9|21|4.666666666666667
842|retired|0|2|9|21|0.9545454545454546
842|student|2|7|9|21|0.6666666666666666
842|writer|0|1|9|21|1.9090909090909092
843|administrator|3|0|24|18|2.5
843|educator|0|1|24|18|0.6923076923076924
843|engineer|1|3|24|18|0.25
843|entertainment|2|0|24|18|1.6666666666666665
843|executive|2|1|24|18|1.5
843|healthcare|1|0|24|18|0.8333333333333333
843|librarian|0|1|24|18|0.6923076923076924
843|none|0|1|24|18|0.6923076923076924
843|other|2|2|24|18|0.75
843|programmer|4|2|24|18|1.5
843|retired|0|1|24|18|0.6923076923076924
843|student|7|3|24|18|1.7500000000000002
843|technician|1|0|24|18|0.8333333333333333
843|writer|1|3|24|18|0.25
844|administrator|11|6|86|90|1.9186046511627908
844|artist|2|1|86|90|2.093023255813953
844|doctor|1|0|86|90|1.0697674418604652
844|educator|9|10|86|90|0.9418604651162792
844|engineer|5|7|86|90|0.7475083056478405
844|entertainment|3|2|86|90|1.569767441860465
844|executive|2|3|86|90|0.6976744186046512
844|healthcare|1|4|86|90|0.26162790697674415
844|homemaker|2|0|86|90|2.1395348837209305
844|lawyer|2|0|86|90|2.1395348837209305
844|librarian|3|6|86|90|0.5232558139534884
844|marketing|1|2|86|90|0.5232558139534883
844|none|2|0|86|90|2.1395348837209305
844|other|9|10|86|90|0.9418604651162792
844|programmer|6|7|86|90|0.8970099667774086
844|retired|0|1|86|90|1.0227272727272727
844|salesman|2|1|86|90|2.093023255813953
844|scientist|1|4|86|90|0.26162790697674415
844|student|20|16|86|90|1.3081395348837208
844|technician|1|5|86|90|0.20930232558139536
844|writer|3|5|86|90|0.627906976744186
845|administrator|1|2|15|29|0.9666666666666667
845|doctor|1|0|15|29|2.066666666666667
845|educator|2|4|15|29|0.9666666666666667
845|entertainment|0|2|15|29|0.8529411764705882
845|executive|0|2|15|29|0.8529411764705882
845|homemaker|0|1|15|29|1.7058823529411764
845|lawyer|0|1|15|29|1.7058823529411764
845|librarian|2|2|15|29|1.9333333333333333
845|none|1|0|15|29|2.066666666666667
845|other|1|4|15|29|0.48333333333333334
845|programmer|0|1|15|29|1.7058823529411764
845|retired|0|1|15|29|1.7058823529411764
845|student|5|9|15|29|1.074074074074074
845|technician|1|0|15|29|2.066666666666667
845|writer|1|0|15|29|2.066666666666667
846|administrator|2|0|36|19|1.1666666666666667
846|artist|4|1|36|19|2.111111111111111
846|doctor|1|0|36|19|0.5833333333333334
846|educator|6|1|36|19|3.1666666666666665
846|engineer|3|0|36|19|1.75
846|entertainment|1|1|36|19|0.5277777777777778
846|executive|0|1|36|19|0.5
846|healthcare|1|1|36|19|0.5277777777777778
846|homemaker|0|1|36|19|0.5
846|librarian|3|2|36|19|0.7916666666666666
846|marketing|0|1|36|19|0.5
846|other|1|5|36|19|0.10555555555555556
846|programmer|1|1|36|19|0.5277777777777778
846|retired|2|0|36|19|1.1666666666666667
846|student|5|3|36|19|0.8796296296296298
846|technician|2|0|36|19|1.1666666666666667
846|writer|4|1|36|19|2.111111111111111
847|educator|2|1|5|4|1.6
847|engineer|0|1|5|4|0.5714285714285714
847|executive|1|0|5|4|1.2000000000000002
847|librarian|0|1|5|4|0.5714285714285714
847|other|1|0|5|4|1.2000000000000002
847|retired|1|1|5|4|0.8
848|administrator|1|2|12|41|1.7083333333333333
848|artist|1|0|12|41|3.583333333333333
848|educator|0|1|12|41|2.9285714285714284
848|engineer|1|3|12|41|1.1388888888888888
848|healthcare|0|1|12|41|2.9285714285714284
848|lawyer|0|1|12|41|2.9285714285714284
848|librarian|0|1|12|41|2.9285714285714284
848|marketing|0|3|12|41|0.9761904761904762
848|none|1|1|12|41|3.4166666666666665
848|other|2|7|12|41|0.976190476190476
848|programmer|2|2|12|41|3.4166666666666665
848|student|2|15|12|41|0.45555555555555555
848|technician|1|2|12|41|1.7083333333333333
848|writer|1|2|12|41|1.7083333333333333
849|educator|1|0|3|1|1.0
849|other|1|0|3|1|1.0
849|programmer|1|0|3|1|1.0
849|retired|0|1|3|1|0.2
850|educator|1|0|3|1|1.0
850|healthcare|0|1|3|1|0.2
850|student|1|0|3|1|1.0
850|writer|1|0|3|1|1.0
851|educator|0|1|0|1|0.5
852|administrator|1|0|11|3|0.45454545454545453
852|educator|0|1|11|3|0.23076923076923078
852|healthcare|0|1|11|3|0.23076923076923078
852|programmer|0|1|11|3|0.23076923076923078
852|retired|1|0|11|3|0.45454545454545453
852|student|7|0|11|3|3.1818181818181817
852|writer|2|0|11|3|0.9090909090909091
853|administrator|1|0|11|5|0.6363636363636365
853|educator|0|1|11|5|0.38461538461538464
853|entertainment|2|0|11|5|1.272727272727273
853|healthcare|0|1|11|5|0.38461538461538464
853|programmer|1|1|11|5|0.45454545454545453
853|student|5|1|11|5|2.2727272727272725
853|writer|2|1|11|5|0.9090909090909091
854|administrator|4|1|42|24|2.2857142857142856
854|artist|2|2|42|24|0.5714285714285714
854|doctor|1|0|42|24|0.619047619047619
854|educator|10|6|42|24|0.9523809523809523
854|engineer|2|1|42|24|1.1428571428571428
854|entertainment|1|0|42|24|0.619047619047619
854|healthcare|1|3|42|24|0.19047619047619047
854|librarian|3|3|42|24|0.5714285714285714
854|other|2|1|42|24|1.1428571428571428
854|programmer|6|3|42|24|1.1428571428571428
854|retired|0|1|42|24|0.5454545454545455
854|scientist|3|0|42|24|1.857142857142857
854|student|3|1|42|24|1.7142857142857142
854|writer|4|2|42|24|1.1428571428571428
855|administrator|4|0|24|12|2.3333333333333335
855|artist|1|0|24|12|0.5833333333333334
855|doctor|0|1|24|12|0.46153846153846156
855|educator|1|0|24|12|0.5833333333333334
855|engineer|1|1|24|12|0.5
855|entertainment|1|0|24|12|0.5833333333333334
855|healthcare|0|1|24|12|0.46153846153846156
855|lawyer|1|0|24|12|0.5833333333333334
855|librarian|5|0|24|12|2.916666666666667
855|marketing|1|0|24|12|0.5833333333333334
855|other|2|2|24|12|0.5
855|programmer|1|1|24|12|0.5
855|retired|1|0|24|12|0.5833333333333334
855|scientist|1|0|24|12|0.5833333333333334
855|student|2|2|24|12|0.5
855|technician|2|0|24|12|1.1666666666666667
855|writer|0|4|24|12|0.11538461538461539
856|educator|0|1|0|1|0.5
857|educator|0|1|0|3|1.5
857|healthcare|0|1|0|3|1.5
857|writer|0|1|0|3|1.5
858|educator|0|1|2|13|3.25
858|engineer|0|1|2|13|3.25
858|entertainment|0|3|2|13|1.0833333333333333
858|healthcare|0|1|2|13|3.25
858|other|0|1|2|13|3.25
858|salesman|0|1|2|13|3.25
858|student|1|1|2|13|6.5
858|writer|1|4|2|13|1.625
859|educator|0|1|2|14|3.5
859|engineer|0|1|2|14|3.5
859|entertainment|0|1|2|14|3.5
859|executive|1|0|2|14|8.0
859|healthcare|0|2|2|14|1.75
859|librarian|0|2|2|14|1.75
859|none|0|1|2|14|3.5
859|other|0|1|2|14|3.5
859|student|1|2|2|14|3.5
859|writer|0|3|2|14|1.1666666666666667
860|educator|0|1|0|3|1.5
860|healthcare|0|1|0|3|1.5
860|writer|0|1|0|3|1.5
861|administrator|0|3|3|15|1.0
861|educator|0|1|3|15|3.0
861|engineer|0|3|3|15|1.0
861|executive|0|1|3|15|3.0
861|librarian|0|2|3|15|1.5
861|other|1|0|3|15|5.666666666666666
861|programmer|1|1|3|15|5.0
861|student|1|1|3|15|5.0
861|technician|0|1|3|15|3.0
861|writer|0|2|3|15|1.5
862|administrator|2|0|16|8|1.25
862|artist|1|0|16|8|0.625
862|educator|5|2|16|8|1.25
862|engineer|0|1|16|8|0.4444444444444444
862|executive|1|0|16|8|0.625
862|healthcare|0|1|16|8|0.4444444444444444
862|librarian|3|2|16|8|0.75
862|other|1|1|16|8|0.5
862|programmer|1|0|16|8|0.625
862|retired|2|1|16|8|1.0
863|administrator|0|4|30|56|0.4375
863|artist|0|1|30|56|1.75
863|doctor|1|0|30|56|1.9333333333333333
863|educator|5|5|30|56|1.8666666666666665
863|engineer|0|8|30|56|0.21875
863|entertainment|1|2|30|56|0.9333333333333333
863|executive|2|2|30|56|1.8666666666666667
863|healthcare|1|1|30|56|1.8666666666666667
863|homemaker|0|1|30|56|1.75
863|lawyer|0|1|30|56|1.75
863|librarian|1|1|30|56|1.8666666666666667
863|marketing|0|2|30|56|0.875
863|none|1|2|30|56|0.9333333333333333
863|other|4|5|30|56|1.4933333333333332
863|programmer|5|3|30|56|3.111111111111111
863|retired|0|2|30|56|0.875
863|salesman|0|1|30|56|1.75
863|scientist|1|0|30|56|1.9333333333333333
863|student|5|13|30|56|0.7179487179487178
863|technician|3|0|30|56|5.800000000000001
863|writer|0|2|30|56|0.875
864|educator|2|0|11|10|2.181818181818182
864|healthcare|1|0|11|10|1.090909090909091
864|librarian|1|3|11|10|0.30303030303030304
864|other|2|1|11|10|1.8181818181818181
864|programmer|0|1|11|10|0.7692307692307693
864|retired|1|1|11|10|0.9090909090909091
864|student|3|2|11|10|1.3636363636363635
864|technician|0|1|11|10|0.7692307692307693
864|writer|1|1|11|10|0.9090909090909091
865|administrator|7|5|52|67|1.8038461538461539
865|artist|0|1|52|67|1.2407407407407407
865|doctor|0|1|52|67|1.2407407407407407
865|educator|6|5|52|67|1.5461538461538464
865|engineer|3|3|52|67|1.2884615384615385
865|entertainment|0|2|52|67|0.6203703703703703
865|executive|3|4|52|67|0.966346153846154
865|healthcare|1|3|52|67|0.4294871794871795
865|homemaker|2|1|52|67|2.576923076923077
865|librarian|1|8|52|67|0.16105769230769232
865|marketing|0|1|52|67|1.2407407407407407
865|none|1|1|52|67|1.2884615384615385
865|other|5|11|52|67|0.5856643356643357
865|programmer|3|6|52|67|0.6442307692307693
865|retired|1|0|52|67|1.3269230769230769
865|scientist|1|1|52|67|1.2884615384615385
865|student|14|11|52|67|1.6398601398601398
865|technician|3|1|52|67|3.865384615384616
865|writer|1|2|52|67|0.6442307692307693
866|educator|1|0|4|2|1.0
866|entertainment|0|1|4|2|0.3333333333333333
866|healthcare|1|0|4|2|1.0
866|librarian|1|0|4|2|1.0
866|retired|1|0|4|2|1.0
866|student|0|1|4|2|0.3333333333333333
867|educator|1|0|4|1|0.75
867|entertainment|1|0|4|1|0.75
867|librarian|1|0|4|1|0.75
867|other|0|1|4|1|0.16666666666666666
867|writer|1|0|4|1|0.75
868|administrator|1|0|8|16|2.25
868|educator|1|1|8|16|2.0
868|engineer|0|1|8|16|1.6
868|entertainment|1|0|8|16|2.25
868|healthcare|0|1|8|16|1.6
868|librarian|0|2|8|16|0.8
868|marketing|0|1|8|16|1.6
868|other|1|1|8|16|2.0
868|programmer|0|2|8|16|0.8
868|retired|0|1|8|16|1.6
868|scientist|1|1|8|16|2.0
868|student|2|4|8|16|1.0
868|technician|0|1|8|16|1.6
868|writer|1|0|8|16|2.25
869|educator|0|1|1|8|2.6666666666666665
869|engineer|0|1|1|8|2.6666666666666665
869|executive|0|1|1|8|2.6666666666666665
869|healthcare|0|1|1|8|2.6666666666666665
869|librarian|0|1|1|8|2.6666666666666665
869|other|0|2|1|8|1.3333333333333333
869|student|1|1|1|8|8.0
870|administrator|1|3|10|65|2.1666666666666665
870|educator|0|6|10|65|0.9027777777777777
870|engineer|0|5|10|65|1.0833333333333333
870|entertainment|0|1|10|65|5.416666666666666
870|executive|1|2|10|65|3.25
870|healthcare|0|2|10|65|2.708333333333333
870|homemaker|0|2|10|65|2.708333333333333
870|librarian|0|3|10|65|1.8055555555555554
870|marketing|1|0|10|65|6.7
870|none|0|1|10|65|5.416666666666666
870|other|0|9|10|65|0.6018518518518517
870|programmer|1|3|10|65|2.1666666666666665
870|retired|1|1|10|65|6.5
870|salesman|0|2|10|65|2.708333333333333
870|scientist|0|1|10|65|5.416666666666666
870|student|5|16|10|65|2.03125
870|technician|0|3|10|65|1.8055555555555554
870|writer|0|5|10|65|1.0833333333333333
871|administrator|0|3|15|27|0.5294117647058824
871|artist|0|1|15|27|1.5882352941176472
871|educator|1|2|15|27|0.9
871|entertainment|1|1|15|27|1.8
871|executive|1|2|15|27|0.9
871|healthcare|0|2|15|27|0.7941176470588236
871|librarian|0|2|15|27|0.7941176470588236
871|marketing|1|0|15|27|1.9333333333333333
871|other|0|3|15|27|0.5294117647058824
871|programmer|1|1|15|27|1.8
871|retired|0|1|15|27|1.5882352941176472
871|salesman|1|0|15|27|1.9333333333333333
871|student|6|7|15|27|1.542857142857143
871|technician|1|0|15|27|1.9333333333333333
871|writer|2|2|15|27|1.8
872|administrator|1|2|20|61|1.525
872|artist|2|0|20|61|6.300000000000001
872|doctor|1|0|20|61|3.1500000000000004
872|educator|0|6|20|61|0.46212121212121215
872|engineer|0|2|20|61|1.3863636363636362
872|entertainment|0|1|20|61|2.7727272727272725
872|executive|0|2|20|61|1.3863636363636362
872|homemaker|1|0|20|61|3.1500000000000004
872|lawyer|1|0|20|61|3.1500000000000004
872|librarian|0|3|20|61|0.9242424242424243
872|marketing|0|2|20|61|1.3863636363636362
872|none|0|1|20|61|2.7727272727272725
872|other|2|12|20|61|0.5083333333333334
872|programmer|1|0|20|61|3.1500000000000004
872|retired|1|1|20|61|3.05
872|scientist|0|2|20|61|1.3863636363636362
872|student|9|19|20|61|1.444736842105263
872|technician|1|3|20|61|1.0166666666666668
872|writer|0|5|20|61|0.5545454545454546
873|administrator|2|2|16|23|1.4375
873|doctor|1|0|16|23|1.5625
873|educator|2|2|16|23|1.4375
873|engineer|0|1|16|23|1.2777777777777777
873|entertainment|0|2|16|23|0.6388888888888888
873|executive|1|2|16|23|0.71875
873|healthcare|1|0|16|23|1.5625
873|librarian|0|2|16|23|0.6388888888888888
873|marketing|0|2|16|23|0.6388888888888888
873|none|1|0|16|23|1.5625
873|other|3|2|16|23|2.15625
873|programmer|1|1|16|23|1.4375
873|retired|0|1|16|23|1.2777777777777777
873|scientist|1|0|16|23|1.5625
873|student|2|4|16|23|0.71875
873|writer|1|2|16|23|0.71875
874|administrator|4|2|17|36|4.235294117647059
874|artist|1|1|17|36|2.1176470588235294
874|educator|0|5|17|36|0.3789473684210526
874|engineer|0|2|17|36|0.9473684210526315
874|entertainment|0|1|17|36|1.894736842105263
874|executive|0|1|17|36|1.894736842105263
874|healthcare|0|1|17|36|1.894736842105263
874|lawyer|0|1|17|36|1.894736842105263
874|librarian|0|3|17|36|0.631578947368421
874|marketing|0|3|17|36|0.631578947368421
874|other|1|8|17|36|0.2647058823529412
874|programmer|1|0|17|36|2.235294117647059
874|salesman|1|0|17|36|2.235294117647059
874|scientist|1|1|17|36|2.1176470588235294
874|student|6|6|17|36|2.11764705882353
874|writer|2|1|17|36|4.235294117647059
875|administrator|0|3|8|39|1.3
875|artist|0|1|8|39|3.9000000000000004
875|educator|0|1|8|39|3.9000000000000004
875|engineer|0|1|8|39|3.9000000000000004
875|entertainment|0|1|8|39|3.9000000000000004
875|executive|0|3|8|39|1.3
875|healthcare|0|1|8|39|3.9000000000000004
875|homemaker|0|1|8|39|3.9000000000000004
875|marketing|1|0|8|39|5.125
875|none|1|0|8|39|5.125
875|other|0|8|8|39|0.48750000000000004
875|programmer|1|2|8|39|2.4375
875|salesman|0|2|8|39|1.9500000000000002
875|scientist|0|2|8|39|1.9500000000000002
875|student|5|10|8|39|2.4375
875|technician|0|2|8|39|1.9500000000000002
875|writer|0|1|8|39|3.9000000000000004
876|administrator|2|1|9|43|9.555555555555555
876|artist|0|1|9|43|3.909090909090909
876|doctor|0|1|9|43|3.909090909090909
876|educator|0|4|9|43|0.9772727272727273
876|entertainment|0|2|9|43|1.9545454545454546
876|executive|0|3|9|43|1.303030303030303
876|healthcare|0|1|9|43|3.909090909090909
876|homemaker|0|1|9|43|3.909090909090909
876|lawyer|1|0|9|43|4.999999999999999
876|librarian|0|1|9|43|3.909090909090909
876|other|0|6|9|43|0.6515151515151515
876|scientist|0|1|9|43|3.909090909090909
876|student|6|18|9|43|1.5925925925925923
876|writer|0|3|9|43|1.303030303030303
877|administrator|0|1|9|24|2.181818181818182
877|artist|0|1|9|24|2.181818181818182
877|educator|0|3|9|24|0.7272727272727273
877|engineer|0|1|9|24|2.181818181818182
877|entertainment|0|1|9|24|2.181818181818182
877|executive|0|1|9|24|2.181818181818182
877|lawyer|1|0|9|24|2.8888888888888884
877|librarian|1|1|9|24|2.6666666666666665
877|other|2|5|9|24|1.0666666666666667
877|programmer|1|2|9|24|1.3333333333333333
877|retired|0|1|9|24|2.181818181818182
877|student|3|5|9|24|1.5999999999999999
877|writer|1|2|9|24|1.3333333333333333
878|administrator|4|10|58|78|0.5379310344827587
878|artist|1|1|58|78|1.3448275862068966
878|educator|4|11|58|78|0.4890282131661442
878|engineer|1|3|58|78|0.44827586206896547
878|entertainment|2|1|58|78|2.689655172413793
878|executive|2|2|58|78|1.3448275862068966
878|healthcare|0|2|58|78|0.65
878|homemaker|2|0|58|78|2.758620689655172
878|lawyer|1|0|58|78|1.379310344827586
878|librarian|2|4|58|78|0.6724137931034483
878|marketing|0|4|58|78|0.325
878|other|10|10|58|78|1.3448275862068968
878|programmer|7|6|58|78|1.5689655172413792
878|salesman|1|0|58|78|1.379310344827586
878|scientist|2|4|58|78|0.6724137931034483
878|student|12|17|58|78|0.9492900608519269
878|technician|2|2|58|78|1.3448275862068966
878|writer|5|1|58|78|6.724137931034483
879|administrator|3|0|23|36|4.956521739130435
879|artist|2|0|23|36|3.3043478260869565
879|educator|3|3|23|36|1.565217391304348
879|engineer|0|1|23|36|1.4400000000000002
879|entertainment|0|1|23|36|1.4400000000000002
879|executive|1|4|23|36|0.391304347826087
879|healthcare|1|2|23|36|0.782608695652174
879|homemaker|0|1|23|36|1.4400000000000002
879|librarian|0|5|23|36|0.288
879|marketing|1|1|23|36|1.565217391304348
879|other|3|5|23|36|0.9391304347826086
879|programmer|2|3|23|36|1.0434782608695652
879|scientist|0|1|23|36|1.4400000000000002
879|student|4|6|23|36|1.0434782608695652
879|technician|0|2|23|36|0.7200000000000001
879|writer|3|1|23|36|4.695652173913044
880|administrator|0|2|14|31|0.96875
880|artist|1|1|14|31|2.2142857142857144
880|doctor|1|0|14|31|2.3571428571428568
880|educator|0|2|14|31|0.96875
880|engineer|0|1|14|31|1.9375
880|entertainment|0|1|14|31|1.9375
880|executive|0|2|14|31|0.96875
880|healthcare|0|1|14|31|1.9375
880|homemaker|0|1|14|31|1.9375
880|lawyer|1|0|14|31|2.3571428571428568
880|librarian|1|0|14|31|2.3571428571428568
880|marketing|1|0|14|31|2.3571428571428568
880|none|1|0|14|31|2.3571428571428568
880|other|1|8|14|31|0.2767857142857143
880|programmer|1|1|14|31|2.2142857142857144
880|scientist|0|1|14|31|1.9375
880|student|5|6|14|31|1.8452380952380953
880|technician|1|2|14|31|1.1071428571428572
880|writer|0|2|14|31|0.96875
881|artist|1|1|16|18|1.125
881|educator|1|2|16|18|0.5625
881|engineer|1|1|16|18|1.125
881|executive|0|2|16|18|0.5
881|healthcare|0|1|16|18|1.0
881|librarian|5|3|16|18|1.875
881|marketing|0|2|16|18|0.5
881|other|1|2|16|18|0.5625
881|programmer|0|1|16|18|1.0
881|retired|1|0|16|18|1.25
881|student|4|2|16|18|2.25
881|writer|2|1|16|18|2.25
882|educator|1|4|5|8|0.4
882|executive|0|2|5|8|0.5714285714285714
882|other|2|1|5|8|3.2
882|student|2|1|5|8|3.2
883|artist|1|0|4|3|1.25
883|educator|0|1|4|3|0.5
883|entertainment|1|0|4|3|1.25
883|executive|0|1|4|3|0.5
883|lawyer|1|0|4|3|1.25
883|student|1|1|4|3|0.75
884|artist|0|1|2|11|2.75
884|educator|0|2|2|11|1.375
884|engineer|0|1|2|11|2.75
884|executive|0|2|2|11|1.375
884|librarian|0|1|2|11|2.75
884|other|1|0|2|11|6.5
884|student|1|4|2|11|1.375
885|administrator|2|1|20|33|3.3000000000000003
885|artist|0|3|20|33|0.5
885|educator|1|4|20|33|0.41250000000000003
885|engineer|1|2|20|33|0.8250000000000001
885|executive|0|2|20|33|0.75
885|librarian|3|6|20|33|0.825
885|marketing|0|1|20|33|1.5
885|other|4|4|20|33|1.6500000000000001
885|programmer|2|1|20|33|3.3000000000000003
885|student|5|6|20|33|1.375
885|technician|1|1|20|33|1.6500000000000001
885|writer|1|2|20|33|0.8250000000000001
886|administrator|3|0|37|27|2.3513513513513513
886|artist|1|1|37|27|0.7297297297297298
886|educator|7|1|37|27|5.108108108108109
886|engineer|0|1|37|27|0.6923076923076923
886|entertainment|0|1|37|27|0.6923076923076923
886|executive|3|3|37|27|0.7297297297297298
886|healthcare|1|3|37|27|0.24324324324324326
886|homemaker|0|1|37|27|0.6923076923076923
886|librarian|6|1|37|27|4.378378378378379
886|marketing|2|0|37|27|1.5675675675675678
886|other|3|4|37|27|0.5472972972972974
886|programmer|2|0|37|27|1.5675675675675678
886|retired|0|2|37|27|0.34615384615384615
886|salesman|1|0|37|27|0.7837837837837839
886|scientist|1|0|37|27|0.7837837837837839
886|student|5|4|37|27|0.9121621621621623
886|technician|1|0|37|27|0.7837837837837839
886|writer|1|5|37|27|0.14594594594594595
887|administrator|1|0|8|7|1.125
887|artist|0|1|8|7|0.7000000000000001
887|doctor|1|0|8|7|1.125
887|educator|2|2|8|7|0.875
887|healthcare|0|1|8|7|0.7000000000000001
887|librarian|0|1|8|7|0.7000000000000001
887|none|0|1|8|7|0.7000000000000001
887|other|0|1|8|7|0.7000000000000001
887|salesman|1|0|8|7|1.125
887|student|2|0|8|7|2.25
887|technician|1|0|8|7|1.125
888|administrator|1|0|4|9|2.75
888|doctor|0|1|4|9|1.5
888|educator|2|3|4|9|1.5
888|healthcare|0|1|4|9|1.5
888|librarian|1|1|4|9|2.25
888|other|0|1|4|9|1.5
888|student|0|2|4|9|0.75
889|administrator|1|1|6|37|6.166666666666666
889|artist|0|1|6|37|4.625
