item.id|age_group|like.feat|dislike.feat|like.all|dislike.all|odd.ratio
1051|young|1|11|5|20|0.36363636363636365
1052|old|4|8|10|14|0.7000000000000001
1052|young|6|6|10|14|1.4000000000000001
1053|old|1|13|2|21|0.8076923076923077
1053|young|1|8|2|21|1.3125
1054|old|1|4|4|6|0.375
1054|young|3|2|4|6|2.25
1055|old|3|4|5|5|0.7499999999999999
1055|young|2|1|5|5|2.0
1056|old|2|11|3|19|1.1515151515151514
1056|young|1|8|3|19|0.7916666666666666
1057|old|3|3|7|8|1.1428571428571428
1057|young|4|5|7|8|0.9142857142857143
1058|young|10|14|12|23|1.369047619047619
1058|old|2|9|12|23|0.4259259259259259
1059|old|10|18|12|27|1.2500000000000002
1059|young|2|9|12|27|0.5
1060|old|5|16|10|19|0.59375
1060|young|5|3|10|19|3.166666666666667
1061|old|5|2|8|4|1.25
1061|young|3|2|8|4|0.75
1062|old|15|14|21|20|1.0204081632653061
1062|young|6|6|21|20|0.9523809523809523
1063|old|4|0|4|0|2.0
1064|old|25|20|31|22|0.8870967741935484
1064|young|6|2|31|22|2.129032258064516
1065|old|3|7|5|11|0.9428571428571428
1065|young|2|4|5|11|1.1
1066|old|11|8|25|19|1.0450000000000002
1066|young|14|11|25|19|0.9672727272727273
1067|old|4|6|5|7|0.9333333333333335
1067|young|1|1|5|7|1.4000000000000001
1068|old|5|5|10|8|0.8
1068|young|5|3|10|8|1.3333333333333333
1069|old|15|5|18|9|1.5
1069|young|3|4|18|9|0.375
1070|old|3|5|5|11|1.32
1070|young|2|6|5|11|0.7333333333333334
1071|old|1|3|1|6|2.0
1071|young|0|3|1|6|0.6666666666666666
1072|old|24|13|44|22|0.9230769230769229
1072|young|20|9|44|22|1.111111111111111
1073|old|13|29|22|55|1.120689655172414
1073|young|9|26|22|55|0.8653846153846154
1074|old|2|3|3|4|0.8888888888888888
1074|young|1|1|3|4|1.3333333333333333
1075|old|0|6|0|12|1.0
1075|young|0|6|0|12|1.0
1076|old|0|4|3|5|0.25
1076|young|3|1|3|5|5.0
1077|old|2|11|6|16|0.4848484848484848
1077|young|4|5|6|16|2.1333333333333333
1078|old|3|21|7|38|0.7755102040816325
1078|young|4|17|7|38|1.2773109243697478
1079|old|1|0|2|0|1.0
1079|young|1|0|2|0|1.0
1080|old|0|2|2|6|0.75
1080|young|2|4|2|6|1.5
1081|young|0|3|0|8|1.3333333333333333
1081|old|0|5|0|8|0.8
1082|old|0|2|0|6|1.5
1082|young|0|4|0|6|0.75
1083|young|4|2|14|7|1.0
1083|old|10|5|14|7|1.0
1084|old|4|4|5|6|1.2000000000000002
1084|young|1|2|5|6|0.6000000000000001
1085|old|8|8|10|11|1.1
1085|young|2|3|10|11|0.7333333333333334
1086|old|1|7|1|9|1.2857142857142856
1086|young|0|2|1|9|1.5
1087|young|1|8|2|11|0.6875
1087|old|1|3|2|11|1.8333333333333335
1088|old|2|20|4|34|0.85
1088|young|2|14|4|34|1.2142857142857144
1089|old|3|16|6|31|0.96875
1089|young|3|15|6|31|1.0333333333333332
1090|old|5|22|10|33|0.75
1090|young|5|11|10|33|1.5
1091|old|0|5|0|12|1.2
1091|young|0|7|0|12|0.8571428571428571
1092|old|6|8|10|13|0.9749999999999999
1092|young|4|5|10|13|1.04
1093|old|2|2|3|9|3.0
1093|young|1|7|3|9|0.42857142857142855
1094|young|5|16|5|24|1.5
1094|old|0|8|5|24|0.42857142857142855
1095|young|0|2|0|3|0.75
1095|old|0|1|0|3|1.5
1096|old|5|4|10|8|1.0
1096|young|5|4|10|8|1.0
1097|old|17|10|28|14|0.8499999999999999
1097|young|11|4|28|14|1.375
1098|old|7|3|7|6|2.0
1098|young|0|3|7|6|0.2222222222222222
1099|old|1|5|2|6|0.6
1099|young|1|1|2|6|3.0
1100|old|42|18|50|24|1.1199999999999999
1100|young|8|6|50|24|0.64
1101|old|2|5|2|5|1.0
1102|old|6|4|12|7|0.875
1102|young|6|3|12|7|1.1666666666666667
1103|young|1|1|2|2|1.0
1103|old|1|1|2|2|1.0
1104|old|4|11|5|13|0.9454545454545455
1104|young|1|2|5|13|1.3
1105|old|2|2|2|2|1.0
1106|old|6|9|7|11|1.0476190476190474
1106|young|1|2|7|11|0.7857142857142857
1107|old|1|3|1|4|1.3333333333333333
1107|young|0|1|1|4|1.3333333333333333
1108|old|9|9|14|14|1.0
1108|young|5|5|14|14|1.0
1109|old|9|19|13|28|1.020242914979757
1109|young|4|9|13|28|0.9572649572649572
1110|old|4|2|4|3|1.5
1110|young|0|1|4|3|0.5
1111|old|2|10|3|12|0.7999999999999999
1111|young|1|2|3|12|2.0
1112|old|9|9|10|12|1.2
1112|young|1|3|10|12|0.4
1113|old|4|4|5|5|1.0
1113|young|1|1|5|5|1.0
1114|old|11|12|15|14|0.8555555555555555
1114|young|4|2|15|14|1.8666666666666667
1115|old|5|6|7|6|0.7142857142857143
1115|young|2|0|7|6|2.2857142857142856
1116|old|5|11|7|12|0.7792207792207793
1116|young|2|1|7|12|3.4285714285714284
1117|old|13|24|17|30|0.9558823529411764
1117|young|4|6|17|30|1.176470588235294
1118|old|19|18|31|28|0.9534050179211468
1118|young|12|10|31|28|1.0838709677419354
1119|old|3|8|6|11|0.6875
1119|young|3|3|6|11|1.8333333333333335
1120|old|13|8|13|8|1.0
1121|old|1|0|1|0|2.0
1122|old|2|1|2|1|1.0
1123|old|9|2|10|2|0.9
1123|young|1|0|10|2|0.4
1124|old|4|0|4|0|2.0
1125|old|17|13|17|15|1.1538461538461537
1125|young|0|2|17|15|0.39473684210526316
1126|old|2|5|4|7|0.7
1126|young|2|2|4|7|1.75
1127|old|3|8|4|9|0.84375
1127|young|1|1|4|9|2.25
1128|old|10|9|17|11|0.7189542483660131
1128|young|7|2|17|11|2.264705882352941
1129|old|1|0|1|0|2.0
1130|old|5|3|9|4|0.7407407407407408
1130|young|4|1|9|4|1.7777777777777777
1131|old|5|18|7|25|0.9920634920634921
1131|young|2|7|7|25|1.020408163265306
1132|old|7|18|8|22|1.0694444444444444
1132|young|1|4|8|22|0.6875
1133|old|8|18|18|20|0.49382716049382713
1133|young|10|2|18|20|5.555555555555555
1134|old|12|20|15|31|1.2400000000000002
1134|young|3|11|15|31|0.5636363636363636
1135|old|8|11|15|14|0.6787878787878788
1135|young|7|3|15|14|2.177777777777778
1136|old|16|9|20|9|0.8
1136|young|4|0|20|9|2.2
1137|young|0|1|3|2|0.4
1137|old|3|1|3|2|2.0
1138|old|0|19|5|28|0.21052631578947367
1138|young|5|9|5|28|3.1111111111111107
1139|old|1|12|2|15|0.625
1139|young|1|3|2|15|2.5
1140|old|2|4|3|6|1.0
1140|young|1|2|3|6|1.0
1141|old|26|7|36|8|0.8253968253968254
1141|young|10|1|36|8|2.2222222222222223
1142|young|4|1|11|4|1.4545454545454546
1142|old|7|3|11|4|0.8484848484848485
1143|young|1|1|1|2|2.0
1143|old|0|1|1|2|0.6666666666666666
1144|old|0|4|1|8|0.6666666666666666
1144|young|1|4|1|8|2.0
1145|old|0|1|0|3|1.5
1145|young|0|2|0|3|0.75
1146|old|12|4|16|5|0.9375
1146|young|4|1|16|5|1.25
1147|old|3|4|4|5|0.9375
1147|young|1|1|4|5|1.25
1148|old|16|7|18|8|1.0158730158730158
1148|young|2|1|18|8|0.8888888888888888
1149|old|3|2|5|4|1.2
1149|young|2|2|5|4|0.8
1150|young|0|4|0|7|0.875
1150|old|0|3|0|7|1.1666666666666667
1151|old|5|7|15|13|0.6190476190476191
1151|young|10|6|15|13|1.4444444444444442
1152|old|8|5|9|10|1.7777777777777777
1152|young|1|5|9|10|0.2222222222222222
1153|old|2|6|5|7|0.46666666666666673
1153|young|3|1|5|7|4.2
1154|old|1|1|1|2|2.0
1154|young|0|1|1|2|0.6666666666666666
1155|young|0|1|0|1|0.5
1156|old|4|6|9|16|1.1851851851851851
1156|young|5|10|9|16|0.888888888888889
1157|old|2|1|3|1|0.6666666666666666
1157|young|1|0|3|1|1.0
1158|old|5|2|6|5|2.0833333333333335
1158|young|1|3|6|5|0.2777777777777778
1159|old|12|6|16|10|1.25
1159|young|4|4|16|10|0.625
1160|old|2|9|3|10|0.7407407407407407
1160|young|1|1|3|10|3.333333333333333
1161|old|0|4|0|5|0.625
1161|young|0|1|0|5|2.5
1162|old|4|13|7|18|0.7912087912087912
1162|young|3|5|7|18|1.5428571428571427
1163|old|0|6|0|6|0.5
1164|old|0|7|0|14|1.0
1164|young|0|7|0|14|1.0
1165|old|5|4|5|7|1.75
1165|young|0|3|5|7|0.3333333333333333
1166|old|5|2|7|4|1.4285714285714286
1166|young|2|2|7|4|0.5714285714285714
1167|old|7|8|11|11|0.875
1167|young|4|3|11|11|1.3333333333333335
1168|old|6|1|9|1|0.6666666666666666
1168|young|3|0|9|1|1.0
1169|old|6|9|9|18|1.3333333333333333
1169|young|3|9|9|18|0.6666666666666666
1170|old|2|11|3|11|0.6666666666666666
1170|young|1|0|3|11|4.333333333333333
1171|old|7|6|9|6|0.7777777777777778
1171|young|2|0|9|6|1.7777777777777777
1172|young|0|2|2|5|0.625
1172|old|2|3|2|5|1.6666666666666667
1173|old|2|6|2|6|1.0
1174|old|2|0|3|2|2.6666666666666665
1174|young|1|2|3|2|0.3333333333333333
1175|old|9|7|12|10|1.0714285714285714
1175|young|3|3|12|10|0.8333333333333334
1176|old|0|4|1|6|0.5
1176|young|1|2|1|6|3.0
1177|old|1|7|3|16|0.7619047619047619
1177|young|2|9|3|16|1.1851851851851851
1178|old|0|3|1|8|0.8888888888888888
1178|young|1|5|1|8|1.6
1179|old|0|6|1|9|0.5
1179|young|1|3|1|9|3.0
1180|old|1|5|2|8|0.8
1180|young|1|3|2|8|1.3333333333333333
1181|old|0|8|0|13|0.8125
1181|young|0|5|0|13|1.2999999999999998
1182|old|3|10|3|16|1.6
1182|young|0|6|3|16|0.5333333333333333
1183|old|0|6|1|9|0.5
1183|young|1|3|1|9|3.0
1184|old|2|5|3|15|2.0
1184|young|1|10|3|15|0.5
1185|old|1|2|1|2|1.0
1186|old|4|4|6|7|1.1666666666666667
1186|young|2|3|6|7|0.7777777777777778
1187|old|2|18|9|35|0.4320987654320988
1187|young|7|17|9|35|1.6013071895424837
1188|old|1|0|3|0|0.6666666666666666
1188|young|2|0|3|0|1.3333333333333333
1189|old|2|4|4|7|0.875
1189|young|2|3|4|7|1.1666666666666667
1190|young|0|1|2|1|0.25
1190|old|2|0|2|1|3.0
1191|old|7|3|7|6|2.0
1191|young|0|3|7|6|0.2222222222222222
1192|old|7|1|8|2|1.75
1192|young|1|1|8|2|0.25
1193|old|21|3|25|6|1.68
1193|young|4|3|25|6|0.32
1194|old|4|4|5|6|1.2000000000000002
1194|young|1|2|5|6|0.6000000000000001
1195|old|1|2|1|2|1.0
1196|old|21|16|23|22|1.2554347826086956
1196|young|2|6|23|22|0.31884057971014496
1197|old|1|5|2|5|0.5
1197|young|1|0|2|5|3.5
1198|old|3|12|7|16|0.5714285714285714
1198|young|4|4|7|16|2.2857142857142856
1199|old|4|2|4|3|1.5
1199|young|0|1|4|3|0.5
1200|old|1|0|1|0|2.0
1201|old|4|3|5|3|0.8
1201|young|1|0|5|3|1.0
1202|old|14|5|15|6|1.1199999999999999
1202|young|1|1|15|6|0.4
1203|old|8|6|10|8|1.0666666666666667
1203|young|2|2|10|8|0.8
1204|old|1|4|1|5|1.25
1204|young|0|1|1|5|1.6666666666666665
1205|old|3|10|3|16|1.6
1205|young|0|6|3|16|0.5333333333333333
1206|old|2|8|2|15|1.875
1206|young|0|7|2|15|0.5357142857142857
1207|old|4|7|5|15|1.7142857142857144
1207|young|1|8|5|15|0.375
1208|young|1|6|3|12|0.6666666666666666
1208|old|2|6|3|12|1.3333333333333333
1209|young|7|13|11|27|1.3216783216783217
1209|old|4|14|11|27|0.7012987012987013
1210|old|5|7|5|7|1.0
1211|old|1|3|2|4|0.6666666666666666
1211|young|1|1|2|4|2.0
1212|old|0|4|0|6|0.75
1212|young|0|2|0|6|1.5
1213|old|1|7|1|8|1.1428571428571428
1213|young|0|1|1|8|2.6666666666666665
1214|old|0|15|2|28|0.4666666666666667
1214|young|2|13|2|28|2.1538461538461537
1215|young|1|1|2|4|2.0
1215|old|1|3|2|4|0.6666666666666666
1216|old|4|14|12|27|0.6428571428571429
1216|young|8|13|12|27|1.3846153846153846
1217|young|11|9|13|13|1.2222222222222223
1217|old|2|4|13|13|0.5
1218|old|3|9|7|13|0.6190476190476191
1218|young|4|4|7|13|1.857142857142857
1219|old|2|10|12|18|0.3
1219|young|10|8|12|18|1.8750000000000002
1220|old|11|12|17|22|1.1862745098039218
1220|young|6|10|17|22|0.7764705882352942
1221|old|3|9|4|21|1.75
1221|young|1|12|4|21|0.4375
1222|old|2|2|2|2|1.0
1223|young|1|5|2|10|1.0
1223|old|1|5|2|10|1.0
1224|young|1|8|1|13|1.625
1224|old|0|5|1|13|0.8666666666666666
1225|old|15|10|18|14|1.1666666666666667
1225|young|3|4|18|14|0.5833333333333334
1226|old|1|6|1|7|1.1666666666666667
1226|young|0|1|1|7|2.3333333333333335
1227|old|6|17|9|39|1.5294117647058822
1227|young|3|22|9|39|0.5909090909090908
1228|old|1|2|1|12|6.0
1228|young|0|10|1|12|0.39999999999999997
1229|old|0|9|0|18|1.0
1229|young|0|9|0|18|1.0
1230|old|2|8|3|19|1.5833333333333333
1230|young|1|11|3|19|0.5757575757575757
1231|young|1|7|2|15|1.0714285714285714
1231|old|1|8|2|15|0.9375
1232|old|1|2|3|3|0.5
1232|young|2|1|3|3|2.0
1233|old|2|3|2|6|2.0
1233|young|0|3|2|6|0.5
1234|old|1|0|1|0|2.0
1235|old|0|1|0|1|0.5
1236|old|0|2|2|4|0.5
1236|young|2|2|2|4|2.0
1237|old|2|5|3|5|0.6666666666666666
1237|young|1|0|3|5|2.3333333333333335
1238|old|2|6|4|14|1.1666666666666667
1238|young|2|8|4|14|0.875
1239|old|5|7|14|12|0.6122448979591837
1239|young|9|5|14|12|1.542857142857143
1240|young|1|1|2|4|2.0
1240|old|1|3|2|4|0.6666666666666666
1241|old|2|3|2|3|1.0
1242|old|3|2|4|3|1.125
1242|young|1|1|4|3|0.75
1243|young|4|12|7|29|1.380952380952381
1243|old|3|17|7|29|0.73109243697479
1244|old|6|5|9|10|1.3333333333333333
1244|young|3|5|9|10|0.6666666666666666
1245|young|0|5|0|7|0.7
1245|old|0|2|0|7|1.75
1246|old|0|4|0|6|0.75
1246|young|0|2|0|6|1.5
1247|old|2|10|4|15|0.75
1247|young|2|5|4|15|1.5
1248|old|1|4|2|10|1.25
1248|young|1|6|2|10|0.8333333333333334
1249|young|0|4|0|6|0.75
1249|old|0|2|0|6|1.5
1250|old|6|1|6|2|2.0
1250|young|0|1|6|2|0.25
1251|young|1|3|3|6|0.6666666666666666
1251|old|2|3|3|6|1.3333333333333333
1252|old|1|1|2|5|2.5
1252|young|1|4|2|5|0.625
1253|old|0|7|0|11|0.7857142857142857
1253|young|0|4|0|11|1.375
1254|old|1|6|1|7|1.1666666666666667
1254|young|0|1|1|7|2.3333333333333335
1255|young|0|1|0|3|1.5
1255|old|0|2|0|3|0.75
1256|young|0|1|0|4|2.0
1256|old|0|3|0|4|0.6666666666666666
1257|old|4|9|4|19|2.111111111111111
1257|young|0|10|4|19|0.31666666666666665
1258|old|0|3|0|4|0.6666666666666666
1258|young|0|1|0|4|2.0
1259|old|1|1|1|3|3.0
1259|young|0|2|1|3|0.5
1260|old|3|0|3|1|3.0
1260|young|0|1|3|1|0.2
1261|old|1|4|3|5|0.41666666666666663
1261|young|2|1|3|5|3.333333333333333
1262|old|4|10|4|11|1.1
1262|young|0|1|4|11|1.8333333333333333
1263|old|1|2|3|4|0.6666666666666666
1263|young|2|2|3|4|1.3333333333333333
1264|old|5|10|6|13|1.0833333333333333
1264|young|1|3|6|13|0.7222222222222221
1265|old|6|5|6|6|1.2
1265|young|0|1|6|6|0.75
1266|old|4|12|10|23|0.7666666666666667
1266|young|6|11|10|23|1.2545454545454544
1267|old|3|5|4|6|0.8999999999999999
1267|young|1|1|4|6|1.5
1268|old|6|4|6|4|1.0
1269|old|0|4|0|7|0.875
1269|young|0|3|0|7|1.1666666666666667
1270|old|2|4|2|5|1.25
1270|young|0|1|2|5|1.25
1271|old|0|4|0|5|0.625
1271|young|0|1|0|5|2.5
1272|old|1|5|3|12|0.7999999999999999
1272|young|2|7|3|12|1.1428571428571428
1273|old|0|7|0|11|0.7857142857142857
1273|young|0|4|0|11|1.375
1274|old|0|1|1|3|1.0
1274|young|1|2|1|3|1.5
1275|young|2|4|2|6|1.5
1275|old|0|2|2|6|0.75
1276|old|4|6|10|9|0.6000000000000001
1276|young|6|3|10|9|1.8
1277|old|3|4|9|7|0.5833333333333334
1277|young|6|3|9|7|1.5555555555555556
1278|young|1|5|2|7|0.7
1278|old|1|2|2|7|1.75
1279|old|2|9|5|11|0.4888888888888889
1279|young|3|2|5|11|3.3
1280|old|4|6|5|8|1.0666666666666667
1280|young|1|2|5|8|0.8
1281|old|2|6|3|6|0.6666666666666666
1281|young|1|0|3|6|2.6666666666666665
1282|old|3|10|5|14|0.84
1282|young|2|4|5|14|1.4000000000000001
1283|old|3|17|6|20|0.5882352941176471
1283|young|3|3|6|20|3.3333333333333335
1284|old|3|8|4|11|1.03125
1284|young|1|3|4|11|0.9166666666666667
1285|old|6|6|10|7|0.7000000000000001
1285|young|4|1|10|7|2.8000000000000003
1286|old|0|2|0|6|1.5
1286|young|0|4|0|6|0.75
1287|old|4|3|4|3|1.0
1288|old|1|3|1|6|2.0
1288|young|0|3|1|6|0.6666666666666666
1289|old|0|1|0|2|1.0
1289|young|0|1|0|2|1.0
1290|old|1|7|1|14|2.0
1290|young|0|7|1|14|0.6666666666666666
1291|young|0|1|0|3|1.5
1291|old|0|2|0|3|0.75
1292|old|2|0|3|0|1.3333333333333333
1292|young|1|0|3|0|0.6666666666666666
1293|old|3|1|4|3|2.25
1293|young|1|2|4|3|0.375
1294|old|0|4|1|6|0.5
1294|young|1|2|1|6|3.0
1295|young|3|6|8|12|0.75
1295|old|5|6|8|12|1.25
1296|old|4|6|5|7|0.9333333333333335
1296|young|1|1|5|7|1.4000000000000001
1297|old|3|3|4|5|1.25
1297|young|1|2|4|5|0.625
1298|old|3|5|3|5|1.0
1299|young|0|5|1|8|0.5333333333333333
1299|old|1|3|1|8|2.6666666666666665
1300|old|2|2|3|2|0.6666666666666666
1300|young|1|0|3|2|1.3333333333333333
1301|young|0|1|2|3|0.75
1301|old|2|2|2|3|1.5
1302|old|2|4|2|16|4.0
1302|young|0|12|2|16|0.3333333333333333
1303|old|1|0|1|1|3.0
1303|young|0|1|1|1|0.3333333333333333
1304|old|1|3|1|6|2.0
1304|young|0|3|1|6|0.6666666666666666
1305|young|0|1|1|1|0.3333333333333333
1305|old|1|0|1|1|3.0
1306|young|0|1|0|2|1.0
1306|old|0|1|0|2|1.0
1307|young|0|1|0|2|1.0
1307|old|0|1|0|2|1.0
1308|old|0|1|0|1|0.5
1309|old|0|1|0|1|0.5
1310|old|2|8|3|13|1.0833333333333333
1310|young|1|5|3|13|0.8666666666666666
1311|old|2|3|3|4|0.8888888888888888
1311|young|1|1|3|4|1.3333333333333333
1312|old|7|3|7|7|2.3333333333333335
1312|young|0|4|7|7|0.19444444444444445
1313|young|0|10|0|11|0.55
1313|old|0|1|0|11|5.5
1314|old|7|5|10|13|1.8199999999999998
1314|young|3|8|10|13|0.48749999999999993
1315|old|3|2|3|4|2.0
1315|young|0|2|3|4|0.4
1316|old|1|1|1|3|3.0
1316|young|0|2|1|3|0.5
1317|old|0|1|0|3|1.5
1317|young|0|2|0|3|0.75
1318|old|0|3|0|4|0.6666666666666666
1318|young|0|1|0|4|2.0
1319|old|0|1|0|1|0.5
1320|old|1|1|1|1|1.0
1321|old|0|6|0|6|0.5
1322|old|0|2|1|2|0.3333333333333333
1322|young|1|0|1|2|4.0
1323|old|0|3|1|4|0.4444444444444444
1323|young|1|1|1|4|4.0
1324|old|0|1|0|1|0.5
1325|old|2|2|4|2|0.5
1325|young|2|0|4|2|2.0
1326|old|1|1|1|2|2.0
1326|young|0|1|1|2|0.6666666666666666
1327|young|2|0|4|2|2.0
1327|old|2|2|4|2|0.5
1328|old|0|1|0|1|0.5
1329|old|0|3|0|4|0.6666666666666666
1329|young|0|1|0|4|2.0
1330|old|2|2|2|2|1.0
1331|old|0|2|0|2|0.5
1332|old|0|4|1|4|0.3333333333333333
1332|young|1|0|1|4|6.0
1333|old|0|1|0|2|1.0
1333|young|0|1|0|2|1.0
1334|old|2|7|3|8|0.7619047619047619
1334|young|1|1|3|8|2.6666666666666665
1335|old|0|7|0|10|0.7142857142857143
1335|young|0|3|0|10|1.6666666666666667
1336|old|0|4|0|9|1.125
1336|young|0|5|0|9|0.8999999999999999
1337|old|1|2|1|3|1.5
1337|young|0|1|1|3|1.0
1338|old|0|1|0|1|0.5
1339|old|0|1|0|1|0.5
1340|old|0|1|0|1|0.5
1341|old|1|1|1|1|1.0
1342|old|0|1|0|1|0.5
1343|old|1|3|2|3|0.5
1343|young|1|0|2|3|2.5
1344|old|0|2|0|2|0.5
1345|old|1|3|1|4|1.3333333333333333
1345|young|0|1|1|4|1.3333333333333333
1346|old|1|3|1|3|1.0
1347|old|0|1|0|1|0.5
1348|old|0|1|0|1|0.5
1349|old|0|2|0|2|0.5
1350|old|0|3|0|3|0.5
1351|old|0|1|0|1|0.5
1352|old|2|2|2|3|1.5
1352|young|0|1|2|3|0.75
1353|old|0|2|0|2|0.5
1354|old|3|3|3|3|1.0
1355|old|0|2|1|2|0.3333333333333333
1355|young|1|0|1|2|4.0
1356|old|1|1|1|2|2.0
1356|young|0|1|1|2|0.6666666666666666
1357|old|1|1|1|1|1.0
1358|old|0|1|0|2|1.0
1358|young|0|1|0|2|1.0
1359|old|0|2|0|2|0.5
1360|old|1|2|1|2|1.0
1361|old|0|2|0|2|0.5
1362|old|0|1|0|1|0.5
1363|old|0|1|0|1|0.5
1364|old|0|1|0|2|1.0
1364|young|0|1|0|2|1.0
1365|old|0|1|0|1|0.5
1366|old|2|1|4|1|0.5
1366|young|2|0|4|1|1.5
1367|old|2|2|4|2|0.5
1367|young|2|0|4|2|2.0
1368|old|1|3|1|3|1.0
1369|old|0|2|1|2|0.3333333333333333
1369|young|1|0|1|2|4.0
1370|young|0|1|0|2|1.0
1370|old|0|1|0|2|1.0
1371|old|1|1|2|1|0.5
1371|young|1|0|2|1|1.5
1372|old|0|1|0|1|0.5
1373|old|0|2|0|2|0.5
1374|old|3|5|5|5|0.6
1374|young|2|0|5|5|2.8000000000000003
1375|old|1|2|1|6|3.0
1375|young|0|4|1|6|0.5
1376|old|1|1|2|2|1.0
1376|young|1|1|2|2|1.0
1377|young|0|2|0|5|1.25
1377|old|0|3|0|5|0.8333333333333334
1378|old|1|5|1|6|1.2
1378|young|0|1|1|6|2.0
1379|young|0|1|1|5|1.6666666666666665
1379|old|1|4|1|5|1.25
1380|old|2|6|2|6|1.0
1381|young|0|2|0|4|1.0
1381|old|0|2|0|4|1.0
1382|old|0|4|1|5|0.41666666666666663
1382|young|1|1|1|5|5.0
1383|young|0|2|0|3|0.75
1383|old|0|1|0|3|1.5
1384|old|1|3|2|3|0.5
1384|young|1|0|2|3|2.5
1385|old|2|3|2|4|1.3333333333333333
1385|young|0|1|2|4|1.0
1386|young|0|2|0|3|0.75
1386|old|0|1|0|3|1.5
1387|young|0|1|3|3|0.6000000000000001
1387|old|3|2|3|3|1.5
1388|young|0|1|1|2|0.6666666666666666
1388|old|1|1|1|2|2.0
1389|young|0|1|0|2|1.0
1389|old|0|1|0|2|1.0
1390|young|1|1|1|2|2.0
1390|old|0|1|1|2|0.6666666666666666
1391|old|0|2|1|4|0.6666666666666666
1391|young|1|2|1|4|2.0
1392|old|0|4|0|9|1.125
1392|young|0|5|0|9|0.8999999999999999
1393|young|1|3|3|4|0.4444444444444444
1393|old|2|1|3|4|2.6666666666666665
1394|old|1|2|2|4|1.0
1394|young|1|2|2|4|1.0
1395|old|4|0|5|0|1.6
1395|young|1|0|5|0|0.4
1396|old|3|2|3|2|1.0
1397|old|2|0|2|0|2.0
1398|young|0|2|1|6|1.0
1398|old|1|4|1|6|1.5
1399|old|2|6|3|7|0.7777777777777778
1399|young|1|1|3|7|2.3333333333333335
1400|old|6|8|8|10|0.9375
1400|young|2|2|8|10|1.25
1401|old|2|2|2|2|1.0
1402|old|1|3|1|3|1.0
1403|old|4|7|5|8|0.9142857142857144
1403|young|1|1|5|8|1.6
1404|young|0|2|3|3|0.30000000000000004
1404|old|3|1|3|3|3.0
1405|old|2|2|2|3|1.5
1405|young|0|1|2|3|0.75
1406|old|0|10|0|20|1.0
1406|young|0|10|0|20|1.0
1407|old|0|1|0|3|1.5
1407|young|0|2|0|3|0.75
1408|old|1|3|3|4|0.4444444444444444
1408|young|2|1|3|4|2.6666666666666665
1409|old|0|2|1|3|0.5
1409|young|1|1|1|3|3.0
1410|old|5|15|7|21|1.0
1410|young|2|6|7|21|1.0
1411|old|0|3|0|6|1.0
1411|young|0|3|0|6|1.0
1412|young|1|3|2|6|1.0
1412|old|1|3|2|6|1.0
1413|old|0|1|0|1|0.5
1414|young|2|4|2|7|1.75
1414|old|0|3|2|7|0.5833333333333334
1415|old|0|3|0|5|0.8333333333333334
1415|young|0|2|0|5|1.25
1416|young|0|1|0|2|1.0
1416|old|0|1|0|2|1.0
1417|old|2|1|2|1|1.0
1418|old|1|7|1|15|2.142857142857143
1418|young|0|8|1|15|0.625
1419|old|0|3|0|3|0.5
1420|old|5|2|5|6|3.0
1420|young|0|4|5|6|0.21428571428571427
1421|young|0|2|0|4|1.0
1421|old|0|2|0|4|1.0
1422|young|0|2|0|4|1.0
1422|old|0|2|0|4|1.0
1423|young|0|1|0|3|1.5
1423|old|0|2|0|3|0.75
1424|old|2|5|3|7|0.9333333333333332
1424|young|1|2|3|7|1.1666666666666667
1425|old|2|3|3|5|1.1111111111111112
1425|young|1|2|3|5|0.8333333333333333
1426|old|1|3|1|4|1.3333333333333333
1426|young|0|1|1|4|1.3333333333333333
1427|old|4|3|6|6|1.3333333333333333
1427|young|2|3|6|6|0.6666666666666666
1428|young|1|2|2|2|0.5
1428|old|1|0|2|2|2.0
1429|old|0|2|0|3|0.75
1429|young|0|1|0|3|1.5
1430|old|2|1|3|2|1.3333333333333333
1430|young|1|1|3|2|0.6666666666666666
1431|old|0|1|0|3|1.5
1431|young|0|2|0|3|0.75
1432|young|0|2|0|2|0.5
1433|old|1|3|3|7|0.7777777777777778
1433|young|2|4|3|7|1.1666666666666667
1434|old|1|3|1|6|2.0
1434|young|0|3|1|6|0.6666666666666666
1435|old|0|2|0|2|0.5
1436|young|0|6|0|9|0.75
1436|old|0|3|0|9|1.5
1437|young|0|1|1|4|1.3333333333333333
1437|old|1|3|1|4|1.3333333333333333
1438|old|1|5|2|6|0.6
1438|young|1|1|2|6|3.0
1439|young|1|2|1|4|2.0
1439|old|0|2|1|4|0.6666666666666666
1440|old|0|4|0|7|0.875
1440|young|0|3|0|7|1.1666666666666667
1441|old|0|2|1|4|0.6666666666666666
1441|young|1|2|1|4|2.0
1442|old|2|1|3|1|0.6666666666666666
1442|young|1|0|3|1|1.0
1443|old|2|14|2|17|1.2142857142857144
1443|young|0|3|2|17|1.4166666666666665
1444|old|1|2|1|3|1.5
1444|young|0|1|1|3|1.0
1445|old|4|4|6|9|1.5
1445|young|2|5|6|9|0.6
1446|old|0|1|0|1|0.5
1447|old|1|2|1|2|1.0
1448|old|7|0|8|0|1.75
1448|young|1|0|8|0|0.25
1449|old|1|1|1|1|1.0
1450|old|10|3|10|5|1.6666666666666667
